CodigoRuta;DANE IED;IED;Tipo;Destino;Direccion
S-005;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-006;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-007;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-008;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-010;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-011;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-012;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-014;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-015;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-016;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-017;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-018;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-019;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-020;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-021;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-022;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-023;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-024;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-025;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-026;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-027;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-028;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-029;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-032;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-042;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-043;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-044;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-045;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-046;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-050;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-052;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-053;2,12E+11;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED);SUMAPAZ;NA;NA
S-057;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-058;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-061;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
S-062;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
J-4029-01-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-01-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-01-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-02-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-02-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-02-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-03-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-04-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-04-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-04-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-05-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
T-1021;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-1024;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-1025;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-1026;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-1027;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-1028;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-1029;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-1030;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-1031;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO;KR 12D 24 69 SUR
T-1032;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO;KR 12D 24 69 SUR
T-1033;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO;KR 12D 24 69 SUR
T-1034;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO;KR 12D 24 69 SUR
T-1035;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO;KR 12D 24 69 SUR
T-1036;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO;KR 12D 24 69 SUR
T-1037;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO;KR 12D 24 69 SUR
T-1038;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO;KR 12D 24 69 SUR
T-1039;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO;KR 12D 24 69 SUR
T-1040;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO;KR 12D 24 69 SUR
T-1041;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO;KR 12D 24 69 SUR
T-1042;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;SEDE B UNIVERSIDAD ANTONIO NARIÑO - OTRA SEDE / CENTRO FORJAR RAFAEL URIBE URIBE;KR 12G 22B 29 SUR
T-1043;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO - OTRA SEDE;KR 12G 22B 29 SUR
T-1044;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO - OTRA SEDE;KR 12G 22B 29 SUR
T-1045;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO - OTRA SEDE;KR 12G 22B 29 SUR
T-1046;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;UNIVERSIDAD ANTONIO NARIÑO - OTRA SEDE;KR 12G 22B 29 SUR
T-1047;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;SEDE B UNIVERSIDAD ANTONIO NARIÑO - OTRA SEDE / CENTRO FORJAR RAFAEL URIBE URIBE;KR 12G 22B 29 SUR
T-1048;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;SEDE B UNIVERSIDAD ANTONIO NARIÑO - OTRA SEDE / CENTRO FORJAR RAFAEL URIBE URIBE;KR 12G 22B 29 SUR
T-1049;1,11E+11;COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED);TRASLADO;SEDE B UNIVERSIDAD ANTONIO NARIÑO - OTRA SEDE / CENTRO FORJAR RAFAEL URIBE URIBE;KR 12G 22B 29 SUR
U-1410;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-1405;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-1118;1,11E+11;COLEGIO FRANCISCO PRIMERO S.S. (IED);URBANO;NA;NA
U-1117;1,11E+11;COLEGIO JORGE ELIECER GAITAN (IED);URBANO;NA;NA
U-1116;1,11E+11;COLEGIO TOMAS CARRASQUILLA (IED);URBANO;NA;NA
J-4029-05-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
R-075;2,12E+11;COLEGIO MOCHUELO ALTO (CED);RURAL;NA;NA
R-076;2,12E+11;COLEGIO MOCHUELO ALTO (CED);RURAL;NA;NA
J-4029-05-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-06-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-06-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-07-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-08-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-08-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
T-782;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-783;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-784;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-785;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-786;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-787;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-788;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-791;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-792;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-793;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-794;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-795;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-796;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-797;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-809;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-810;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-811;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-812;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-813;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-814;1,11E+11;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED);TRASLADO;NA;NA
T-888;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-889;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-890;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-891;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-892;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-893;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-894;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-895;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-896;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-897;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-898;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-899;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-900;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-901;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-902;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-903;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-904;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-905;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-906;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-907;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-908;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-909;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-910;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-911;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-913;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-914;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-915;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-918;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-922;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-923;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-924;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-925;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-926;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-927;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-928;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-929;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-930;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-931;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-932;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-933;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-934;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-935;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-936;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-937;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-938;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-939;1,11E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-943;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-944;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-945;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-946;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-947;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-948;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-949;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-950;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-951;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-952;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-953;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-954;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-955;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-956;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-957;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-958;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-960;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-961;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-962;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-963;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-964;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-965;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-966;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-967;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-968;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
T-969;1,12E+11;COLEGIO GENERAL SANTANDER (IED);TRASLADO;NA;NA
J-4029-09-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-09-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;AUTOPISTA SUR;AUTOPISTA SUR 73I 45
J-4029-16-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
U-001;1,11E+11;COLEGIO FRIEDRICH NAUMANN (IED);URBANO;NA;NA
U-003;1,12E+11;COLEGIO GENERAL SANTANDER (IED);URBANO;NA;NA
U-005;1,12E+11;COLEGIO GENERAL SANTANDER (IED);URBANO;NA;NA
U-006;1,12E+11;COLEGIO GENERAL SANTANDER (IED);URBANO;NA;NA
U-018;1,11E+11;COLEGIO NUEVO HORIZONTE (IED);URBANO;NA;NA
U-022;1,12E+11;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-023;1,12E+11;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-024;1,12E+11;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-045;1,11E+11;COLEGIO EXTERNADO NACIONAL CAMILO TORRES (IED);URBANO;NA;NA
U-046;1,11E+11;COLEGIO EXTERNADO NACIONAL CAMILO TORRES (IED);URBANO;NA;NA
U-056;1,11E+11;COLEGIO JUANA ESCOBAR (IED);URBANO;NA;NA
U-057;1,11E+11;COLEGIO JUANA ESCOBAR (IED);URBANO;NA;NA
U-058;1,11E+11;COLEGIO JUANA ESCOBAR (IED);URBANO;NA;NA
U-059;1,11E+11;COLEGIO JUANA ESCOBAR (IED);URBANO;NA;NA
U-062;1,11E+11;COLEGIO LOS ALPES (IED);URBANO;NA;NA
U-063;1,11E+11;COLEGIO LOS ALPES (IED);URBANO;NA;NA
U-064;1,11E+11;COLEGIO MANUELITA SAENZ (IED);URBANO;NA;NA
U-065;1,11E+11;COLEGIO MANUELITA SAENZ (IED);URBANO;NA;NA
U-066;1,11E+11;COLEGIO MANUELITA SAENZ (IED);URBANO;NA;NA
U-067;1,11E+11;COLEGIO MANUELITA SAENZ (IED);URBANO;NA;NA
U-068;1,11E+11;COLEGIO MANUELITA SAENZ (IED);URBANO;NA;NA
U-071;1,11E+11;COLEGIO MANUELITA SAENZ (IED);URBANO;NA;NA
U-072;1,11E+11;COLEGIO RAFAEL NUÑEZ (IED);URBANO;NA;NA
U-073;1,11E+11;COLEGIO RAFAEL NUÑEZ (IED);URBANO;NA;NA
U-075;1,11E+11;COLEGIO RAFAEL NUÑEZ (IED);URBANO;NA;NA
U-078;1,11E+11;COLEGIO RAFAEL NUÑEZ (IED);URBANO;NA;NA
U-079;1,11E+11;COLEGIO RAFAEL NUÑEZ (IED);URBANO;NA;NA
U-080;1,11E+11;COLEGIO RAFAEL NUÑEZ (IED);URBANO;NA;NA
U-082;1,11E+11;COLEGIO RAFAEL NUÑEZ (IED);URBANO;NA;NA
R-077;2,12E+11;COLEGIO MOCHUELO ALTO (CED);RURAL;NA;NA
R-079;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
R-080;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
R-081;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
U-091;2,12E+11;COLEGIO FABIO LOZANO SIMONELLI (IED);URBANO;NA;NA
U-092;2,12E+11;COLEGIO FABIO LOZANO SIMONELLI (IED);URBANO;NA;NA
U-093;2,12E+11;COLEGIO FABIO LOZANO SIMONELLI (IED);URBANO;NA;NA
U-094;2,12E+11;COLEGIO FABIO LOZANO SIMONELLI (IED);URBANO;NA;NA
R-082;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
R-083;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
R-084;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
R-085;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
R-086;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
R-088;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
U-1000;1,11E+11;COLEGIO MARIA CANO (IED);URBANO;NA;NA
U-1115;1,11E+11;COLEGIO RAFAEL BERNAL JIMENEZ (IED);URBANO;NA;NA
U-1013;1,11E+11;COLEGIO LAS AMERICAS (IED);URBANO;NA;NA
U-1014;1,11E+11;COLEGIO LAS AMERICAS (IED);URBANO;NA;NA
U-1018;1,11E+11;COLEGIO COMPARTIR RECUERDO (IED);URBANO;NA;NA
U-1110;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-1509;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
J-4029-16-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
U-1035;1,11E+11;COLEGIO LA ESTRELLITA (IED);URBANO;NA;NA
U-1036;1,11E+11;COLEGIO LA ESTRELLITA (IED);URBANO;NA;NA
J-4029-16-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-17-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-17-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
U-104;1,11E+11;COLEGIO CENTRO INTEGRAL JOSE MARIA CORDOBA (IED);URBANO;NA;NA
J-4029-17-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
U-1042;1,11E+11;COLEGIO REPUBLICA DE CHINA (IED);URBANO;NA;NA
U-1046;1,11E+11;COLEGIO MARIA CANO (IED);URBANO;NA;NA
J-4029-18-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
