Código Ruta;Dane_IED2;IED
J-4108-19-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-19-V2;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-20-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-21-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-22-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-23-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-24-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-25-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-26-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-27-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-28-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-29-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-30-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-31-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-32-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-33-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-34-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-35-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-36-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-37-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-38-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-39-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-40-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-41-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-42-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-43-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-44-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-45-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-46-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-47-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-48-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-49-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-50-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-51-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-52-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-53-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-54-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-55-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-56-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-57-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-58-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-59-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-60-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-61-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-62-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-63-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-64-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-65-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-66-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-67-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-68-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-69-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-70-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-71-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-72-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-73-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4110-01-V1;111769004188;COLEGIO HUNZA (IED)
J-4110-02-V1;111769004188;COLEGIO HUNZA (IED)
J-4110-02-V2;111769004188;COLEGIO HUNZA (IED)
J-4110-03-V1;111769004188;COLEGIO HUNZA (IED)
J-4110-04-V1;111769004188;COLEGIO HUNZA (IED)
J-4110-05-V1;111769004188;COLEGIO HUNZA (IED)
J-4110-05-V2;111769004188;COLEGIO HUNZA (IED)
J-4110-05-V3;111769004188;COLEGIO HUNZA (IED)
J-4110-05-V4;111769004188;COLEGIO HUNZA (IED)
J-4110-05-V5;111769004188;COLEGIO HUNZA (IED)
J-4114-01-V1;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-01-V2;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-01-V3;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-01-V4;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-01-V5;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-01-V6;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-01-V7;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-02-V1;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-02-V2;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-03-V1;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-03-V2;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-03-V3;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-03-V4;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-03-V5;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-03-V6;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-04-V1;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-04-V2;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-04-V3;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-04-V4;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-05-V1;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-05-V2;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-06-V1;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-06-V2;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-06-V3;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-06-V4;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-06-V5;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-06-V6;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-06-V7;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-07-V1;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4114-07-V2;111001094889;COLEGIO LA TOSCANA - LISBOA (IED)
J-4115-01-V1;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-01-V2;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-01-V3;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-01-V4;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-01-V5;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-01-V6;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-02-V1;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-02-V2;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-02-V3;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-02-V4;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-02-V5;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-02-V6;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-03-V1;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-03-V2;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-03-V3;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-03-V4;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-03-V5;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-04-V1;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-04-V2;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-04-V3;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-04-V4;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4115-04-V5;111769000174;COLEGIO FILARMONICO SIMON BOLIVAR (IED)
J-4123-01-V1;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-01-V2;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-01-V3;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-02-V1;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-02-V2;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-02-V3;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-03-V1;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-03-V2;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-03-V3;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-03-V4;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-04-V1;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-04-V2;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-04-V3;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-04-V4;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-05-V1;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-05-V2;111001075957;COLEGIO SAN CARLOS (IED)
J-4123-05-V3;111001075957;COLEGIO SAN CARLOS (IED)
J-4124-01-V1;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-02-V1;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-03-V1;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-04-V1;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-04-V2;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-04-V3;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-05-V1;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-06-V1;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-06-V2;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-06-V3;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-06-V4;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-06-V5;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-07-V1;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-07-V2;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-07-V3;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-09-V1;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-10-V1;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-12-V1;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4124-12-V2;111001029955;COLEGIO AGUSTIN FERNANDEZ (IED)
J-4125-01-V1;111848003031;COLEGIO CRISTOBAL COLON (IED)
J-4125-01-V2;111848003031;COLEGIO CRISTOBAL COLON (IED)
J-4125-01-V3;111848003031;COLEGIO CRISTOBAL COLON (IED)
J-4125-01-V4;111848003031;COLEGIO CRISTOBAL COLON (IED)
J-4125-01-V5;111848003031;COLEGIO CRISTOBAL COLON (IED)
J-4125-02-V1;111848003031;COLEGIO CRISTOBAL COLON (IED)
J-4125-02-V2;111848003031;COLEGIO CRISTOBAL COLON (IED)
J-4125-02-V3;111848003031;COLEGIO CRISTOBAL COLON (IED)
J-4125-02-V4;111848003031;COLEGIO CRISTOBAL COLON (IED)
J-4125-04-V6;111848003031;COLEGIO CRISTOBAL COLON (IED)
J-4127-01-V1;111001098833;COLEGIO SAN CAYETANO (IED)
J-4127-01-V2;111001098833;COLEGIO SAN CAYETANO (IED)
J-4127-02-V1;111001098833;COLEGIO SAN CAYETANO (IED)
J-4127-02-V2;111001098833;COLEGIO SAN CAYETANO (IED)
J-4127-02-V3;111001098833;COLEGIO SAN CAYETANO (IED)
J-4127-03-V1;111001098833;COLEGIO SAN CAYETANO (IED)
J-4127-04-V1;111001098833;COLEGIO SAN CAYETANO (IED)
J-4129-01-V1;111001024643;COLEGIO NUEVA ESPERANZA (IED)
J-4129-02-V1;111001024643;COLEGIO NUEVA ESPERANZA (IED)
J-4129-03-V1;111001024643;COLEGIO NUEVA ESPERANZA (IED)
J-4129-04-V1;111001024643;COLEGIO NUEVA ESPERANZA (IED)
J-4129-06-V1;111001024643;COLEGIO NUEVA ESPERANZA (IED)
J-4129-07-V1;111001024643;COLEGIO NUEVA ESPERANZA (IED)
J-4129-08-V1;111001024643;COLEGIO NUEVA ESPERANZA (IED)
J-4129-08-V2;111001024643;COLEGIO NUEVA ESPERANZA (IED)
J-4129-09-V1;111001024643;COLEGIO NUEVA ESPERANZA (IED)
J-4130-01-V1;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-01-V2;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-01-V3;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-01-V4;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-01-V5;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-01-V6;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-01-V7;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-01-V8;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-02-V1;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-02-V2;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-02-V3;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-02-V4;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-03-V1;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-03-V2;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-03-V3;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-04-V1;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-04-V2;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-04-V3;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-04-V4;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-05-V1;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-05-V2;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-06-V1;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-06-V2;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4130-06-V3;111001046485;COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)
J-4161-01-V1;111001030821;COLEGIO SANTA BARBARA (IED)
J-4161-01-V2;111001030821;COLEGIO SANTA BARBARA (IED)
J-4161-01-V3;111001030821;COLEGIO SANTA BARBARA (IED)
J-4161-02-V1;111001030821;COLEGIO SANTA BARBARA (IED)
J-4161-02-V2;111001030821;COLEGIO SANTA BARBARA (IED)
J-4161-02-V3;111001030821;COLEGIO SANTA BARBARA (IED)
J-4161-03-V1;111001030821;COLEGIO SANTA BARBARA (IED)
J-4161-03-V2;111001030821;COLEGIO SANTA BARBARA (IED)
J-4161-04-V1;111001030821;COLEGIO SANTA BARBARA (IED)
J-4161-04-V2;111001030821;COLEGIO SANTA BARBARA (IED)
J-4161-04-V3;111001030821;COLEGIO SANTA BARBARA (IED)
J-4163-01-V1;111001030830;COLEGIO UNION EUROPEA (IED)
J-4163-01-V2;111001030830;COLEGIO UNION EUROPEA (IED)
J-4163-01-V3;111001030830;COLEGIO UNION EUROPEA (IED)
J-4163-01-V4;111001030830;COLEGIO UNION EUROPEA (IED)
J-4163-01-V5;111001030830;COLEGIO UNION EUROPEA (IED)
J-4163-02-V1;111001030830;COLEGIO UNION EUROPEA (IED)
J-4177-01-V1;111001014885;COLEGIO JULIO GARAVITO ARMERO (IED)
J-4177-02-V1;111001014885;COLEGIO JULIO GARAVITO ARMERO (IED)
J-4177-03-V1;111001014885;COLEGIO JULIO GARAVITO ARMERO (IED)
J-4177-04-V1;111001014885;COLEGIO JULIO GARAVITO ARMERO (IED)
J-4177-05-V1;111001014885;COLEGIO JULIO GARAVITO ARMERO (IED)
J-4177-06-V1;111001014885;COLEGIO JULIO GARAVITO ARMERO (IED)
J-4177-07-V1;111001014885;COLEGIO JULIO GARAVITO ARMERO (IED)
J-4177-08-V1;111001014885;COLEGIO JULIO GARAVITO ARMERO (IED)
J-4177-09-V1;111001014885;COLEGIO JULIO GARAVITO ARMERO (IED)
J-4177-10-V1;111001014885;COLEGIO JULIO GARAVITO ARMERO (IED)
J-4177-11-V1;111001014885;COLEGIO JULIO GARAVITO ARMERO (IED)
J-4177-12-V1;111001014885;COLEGIO JULIO GARAVITO ARMERO (IED)
J-4180-02-V1;111001018341;COLEGIO FRANCISCO JAVIER MATIZ (IED)
J-4180-02-V2;111001018341;COLEGIO FRANCISCO JAVIER MATIZ (IED)
J-4180-03-V1;111001018341;COLEGIO FRANCISCO JAVIER MATIZ (IED)
J-4180-03-V2;111001018341;COLEGIO FRANCISCO JAVIER MATIZ (IED)
J-4180-03-V4;111001018341;COLEGIO FRANCISCO JAVIER MATIZ (IED)
J-4180-03-V5;111001018341;COLEGIO FRANCISCO JAVIER MATIZ (IED)
J-4180-03-V6;111001018341;COLEGIO FRANCISCO JAVIER MATIZ (IED)
J-4188-01-V1;311001026441;COLEGIO LOS PINOS (IED)
J-4188-02-V1;311001026441;COLEGIO LOS PINOS (IED)
J-4188-03-V1;311001026441;COLEGIO LOS PINOS (IED)
J-4188-04-V1;311001026441;COLEGIO LOS PINOS (IED)
J-4188-05-V1;311001026441;COLEGIO LOS PINOS (IED)
J-4188-06-V1;311001026441;COLEGIO LOS PINOS (IED)
J-4200-02-V1;111001044270;COLEGIO LOS COMUNEROS - OSWALDO GUAYASAMIN (IED)
J-4200-03-V1;111001044270;COLEGIO LOS COMUNEROS - OSWALDO GUAYASAMIN (IED)
J-4200-04-V1;111001044270;COLEGIO LOS COMUNEROS - OSWALDO GUAYASAMIN (IED)
J-4200-10-V2;111001044270;COLEGIO LOS COMUNEROS - OSWALDO GUAYASAMIN (IED)
J-4200-11-V1;111001044270;COLEGIO LOS COMUNEROS - OSWALDO GUAYASAMIN (IED)
J-4200-11-V2;111001044270;COLEGIO LOS COMUNEROS - OSWALDO GUAYASAMIN (IED)
J-4206-01-V1;111001017795;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED)
J-4206-01-V2;111001017795;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED)
J-4206-02-V1;111001017795;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED)
J-4206-02-V2;111001017795;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED)
J-4206-03-V1;111001017795;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED)
J-4206-03-V2;111001017795;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED)
J-4206-04-V1;111001017795;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED)
J-4206-04-V2;111001017795;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED)
J-4206-05-V1;111001017795;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED)
J-4206-05-V2;111001017795;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED)
J-4206-06-V1;111001017795;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED)
J-4210-01-V1;111001016004;COLEGIO LA BELLEZA LOS LIBERTADORES (IED)
J-4210-01-V2;111001016004;COLEGIO LA BELLEZA LOS LIBERTADORES (IED)
J-4210-02-V1;111001016004;COLEGIO LA BELLEZA LOS LIBERTADORES (IED)
J-4210-02-V2;111001016004;COLEGIO LA BELLEZA LOS LIBERTADORES (IED)
J-4210-02-V3;111001016004;COLEGIO LA BELLEZA LOS LIBERTADORES (IED)
J-4210-04-V1;111001016004;COLEGIO LA BELLEZA LOS LIBERTADORES (IED)
J-4210-04-V2;111001016004;COLEGIO LA BELLEZA LOS LIBERTADORES (IED)
J-4210-04-V3;111001016004;COLEGIO LA BELLEZA LOS LIBERTADORES (IED)
J-4210-04-V4;111001016004;COLEGIO LA BELLEZA LOS LIBERTADORES (IED)
J-4229-01-V1;111001012602;COLEGIO ATANASIO GIRARDOT (IED)
J-4229-01-V2;111001012602;COLEGIO ATANASIO GIRARDOT (IED)
J-4229-02-V1;111001012602;COLEGIO ATANASIO GIRARDOT (IED)
J-4229-02-V2;111001012602;COLEGIO ATANASIO GIRARDOT (IED)
J-4229-03-V1;111001012602;COLEGIO ATANASIO GIRARDOT (IED)
J-4229-03-V2;111001012602;COLEGIO ATANASIO GIRARDOT (IED)
J-4229-04-V1;111001012602;COLEGIO ATANASIO GIRARDOT (IED)
J-4233-03-V2;111001075663;COLEGIO ESTRELLA DEL SUR (IED)
J-4233-04-V2;111001075663;COLEGIO ESTRELLA DEL SUR (IED)
J-4233-04-V3;111001075663;COLEGIO ESTRELLA DEL SUR (IED)
J-4233-05-V1;111001075663;COLEGIO ESTRELLA DEL SUR (IED)
J-4233-05-V2;111001075663;COLEGIO ESTRELLA DEL SUR (IED)
J-4233-05-V3;111001075663;COLEGIO ESTRELLA DEL SUR (IED)
J-4233-06-V1;111001075663;COLEGIO ESTRELLA DEL SUR (IED)
J-4233-06-V2;111001075663;COLEGIO ESTRELLA DEL SUR (IED)
J-4233-06-V3;111001075663;COLEGIO ESTRELLA DEL SUR (IED)
J-4246-01-V1;111279000125;COLEGIO VILLEMAR EL CARMEN (IED)
J-4246-01-V2;111279000125;COLEGIO VILLEMAR EL CARMEN (IED)
J-4246-01-V3;111279000125;COLEGIO VILLEMAR EL CARMEN (IED)
J-4246-01-V4;111279000125;COLEGIO VILLEMAR EL CARMEN (IED)
J-4246-01-V5;111279000125;COLEGIO VILLEMAR EL CARMEN (IED)
J-4247-01-V1;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
J-4247-01-V2;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
J-4247-01-V3;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
J-4247-02-V1;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
J-4247-02-V3;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
J-4247-03-V1;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
J-4247-04-V1;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
J-4247-04-V2;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
J-4247-04-V3;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
J-4247-04-V4;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
J-4247-04-V5;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
J-4247-04-V6;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
J-4247-04-V7;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
J-4260-01-V1;111001078638;COLEGIO EL VIRREY JOSE SOLIS (IED)
J-4260-01-V2;111001078638;COLEGIO EL VIRREY JOSE SOLIS (IED)
J-4260-02-V1;111001078638;COLEGIO EL VIRREY JOSE SOLIS (IED)
J-4260-02-V2;111001078638;COLEGIO EL VIRREY JOSE SOLIS (IED)
J-4260-02-V3;111001078638;COLEGIO EL VIRREY JOSE SOLIS (IED)
J-4260-02-V4;111001078638;COLEGIO EL VIRREY JOSE SOLIS (IED)
J-4271-01-V1;111001107778;COLEGIO SALUDCOOP SUR (IED)
J-4271-01-V2;111001107778;COLEGIO SALUDCOOP SUR (IED)
J-4271-01-V3;111001107778;COLEGIO SALUDCOOP SUR (IED)
J-4271-02-V1;111001107778;COLEGIO SALUDCOOP SUR (IED)
J-4271-02-V2;111001107778;COLEGIO SALUDCOOP SUR (IED)
J-4271-02-V3;111001107778;COLEGIO SALUDCOOP SUR (IED)
J-4271-03-V1;111001107778;COLEGIO SALUDCOOP SUR (IED)
J-4271-03-V2;111001107778;COLEGIO SALUDCOOP SUR (IED)
J-4271-03-V3;111001107778;COLEGIO SALUDCOOP SUR (IED)
J-4274-01-V1;111001013935;COLEGIO SANTA MARTHA (IED)
J-4274-01-V2;111001013935;COLEGIO SANTA MARTHA (IED)
J-4274-02-V1;111001013935;COLEGIO SANTA MARTHA (IED)
J-4274-02-V2;111001013935;COLEGIO SANTA MARTHA (IED)
J-4274-03-V1;111001013935;COLEGIO SANTA MARTHA (IED)
J-4274-03-V2;111001013935;COLEGIO SANTA MARTHA (IED)
J-4274-05-V1;111001013935;COLEGIO SANTA MARTHA (IED)
J-4274-05-V2;111001013935;COLEGIO SANTA MARTHA (IED)
J-4274-06-V1;111001013935;COLEGIO SANTA MARTHA (IED)
J-4274-07-V1;111001013935;COLEGIO SANTA MARTHA (IED)
J-4274-07-V2;111001013935;COLEGIO SANTA MARTHA (IED)
J-4274-08-V1;111001013935;COLEGIO SANTA MARTHA (IED)
J-4274-08-V3;111001013935;COLEGIO SANTA MARTHA (IED)
J-4288-01-V1;111001025020;COLEGIO ALBERTO LLERAS CAMARGO (IED)
J-4288-01-V2;111001025020;COLEGIO ALBERTO LLERAS CAMARGO (IED)
J-4288-02-V1;111001025020;COLEGIO ALBERTO LLERAS CAMARGO (IED)
J-4288-02-V2;111001025020;COLEGIO ALBERTO LLERAS CAMARGO (IED)
J-4288-03-V1;111001025020;COLEGIO ALBERTO LLERAS CAMARGO (IED)
J-4288-03-V2;111001025020;COLEGIO ALBERTO LLERAS CAMARGO (IED)
J-4288-04-V1;111001025020;COLEGIO ALBERTO LLERAS CAMARGO (IED)
J-4288-04-V2;111001025020;COLEGIO ALBERTO LLERAS CAMARGO (IED)
R-001;211001027485;COLEGIO EL VERJON (IED)
R-002;211001027485;COLEGIO EL VERJON (IED)
R-003;211001027485;COLEGIO EL VERJON (IED)
R-004;211001027485;COLEGIO EL VERJON (IED)
R-005;211001027485;COLEGIO EL VERJON (IED)
R-008;211001027485;COLEGIO EL VERJON (IED)
R-009;211001027485;COLEGIO EL VERJON (IED)
R-010;211850000876;COLEGIO EL DESTINO (IED)
R-011;211850000876;COLEGIO EL DESTINO (IED)
R-012;211850000876;COLEGIO EL DESTINO (IED)
R-013;211850000876;COLEGIO EL DESTINO (IED)
R-014;211850000876;COLEGIO EL DESTINO (IED)
R-015;211850000876;COLEGIO EL DESTINO (IED)
R-016;211850000876;COLEGIO EL DESTINO (IED)
R-017;211850000876;COLEGIO EL DESTINO (IED)
R-018;211850000876;COLEGIO EL DESTINO (IED)
