Sentidos;CodRuta;Id Localid;Localidad;SegOpe;Proveedor;TipoRuta;VehCod;VehTip;VehMRed;TipoEst;IEDDANE;IED;Sede;Jornada;Zona;HoraIniR1;HoraFinJE;HoraIniR2;NumHoras1;NumHoras2;NumHorasT;Lunes;Martes;Mc;Jueves;Viernes;Sabado;Domingo;TipoPob;Hora_IniJE;Min_Ini;Min_Fin;vertex_pos;vertex_ind;vertex_par;vertex_p_1;distance;angle;id_3;left;top;right;bottom;row_index;col_index;Dias_op;KM_Ruta;Zona
R1;U-258;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO CASTILLA (IED);A;MAÑANA;URBANO;5:30;11:30;11:35;1;1;2;1;1;1;1;1;0;0;GENERAL;6:10;330;370;-1;158;0;158;4799,610855;206,64801;1074;991592,7676;1006624,117;993902,1687;1004624,117;9;19;5;11,63;0
R1;U-259;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO CASTILLA (IED);A;MAÑANA;URBANO;5:15;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;315;360;-1;267;0;267;7056,239768;206,6480129;1074;991592,7676;1006624,117;993902,1687;1004624,117;9;19;5;15,689;0
R1;U-260;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO CASTILLA (IED);A;TARDE;URBANO;11:45;17:35;17:40;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;705;735;-1;154;0;154;4646,006447;299,9896379;1074;991592,7676;1006624,117;993902,1687;1004624,117;9;19;5;11,182;0
R1;U-261;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO CASTILLA (IED);A;TARDE;URBANO;12:00;17:35;17:40;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;720;735;-1;152;0;152;5055,273874;225,1022963;1074;991592,7676;1006624,117;993902,1687;1004624,117;9;19;5;10,53;0
R1;U-262;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO CASTILLA (IED);A;TARDE;URBANO;11:40;18:35;18:40;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;700;735;-1;173;0;173;4350,483299;206,6480129;1074;991592,7676;1006624,117;993902,1687;1004624,117;9;19;5;10,747;0
R1;U-268;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);A;MAÑANA;URBANO;5:10;11:45;11:50;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;310;360;-1;270;0;270;7506,63384;320,6208318;1074;991592,7676;1006624,117;993902,1687;1004624,117;9;19;5;13,69;0
R1;U-269;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;SI;DISTRITAL;1,11001E+11;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);A;TARDE;URBANO;11:45;18:20;18:25;1;1;2;1;1;1;1;1;0;0;GENERAL;12:25;705;745;-1;395;0;395;9605,632333;314,9083687;1074;991592,7676;1006624,117;993902,1687;1004624,117;9;19;5;18,86;0
R1;U-271;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);A;MAÑANA;URBANO;5:30;12:00;12:05;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;330;360;-1;263;0;263;5572,82814;321,6207746;1074;991592,7676;1006624,117;993902,1687;1004624,117;9;19;5;12,504;0
R1;U-272;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;SI;DISTRITAL;1,11001E+11;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);A;TARDE;URBANO;11:50;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:25;710;745;-1;273;0;273;8079,312993;314,9083687;1074;991592,7676;1006624,117;993902,1687;1004624,117;9;19;5;15,647;0
R1;U-329;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO SAN JOSE DE CASTILLA (IED);C;TARDE;URBANO;11:35;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;695;735;-1;294;0;294;7457,664951;45,04423919;1074;991592,7676;1006624,117;993902,1687;1004624,117;9;19;5;15,517;0
R1;U-328;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN JOSE DE CASTILLA (IED);C;MAÑANA;URBANO;5:30;11:40;11:45;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;330;390;-1;490;1;2;11240,96926;50,81387347;1074;991592,7676;1006624,117;993902,1687;1004624,117;9;19;5;22,371;0
R1;U-1082;8;KENNEDY;10_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;TARDE;URBANO;11:20;17:50;17:55;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;680;735;-1;395;0;395;8017,957917;224,1323984;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;14,908;0
R1;U-1083;8;KENNEDY;10_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;TARDE;URBANO;11:20;17:50;17:55;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;680;735;-1;326;0;326;6663,449934;224,1323984;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;14,336;0
R1;U-1570;8;KENNEDY;10_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;MAÑANA;URBANO;5:30;12:10;12:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;330;375;-1;393;0;393;7933,048679;224,0983299;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;16,067;0
R1;U-1571;8;KENNEDY;10_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;TARDE;URBANO;11:15;18:10;18:15;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;675;735;-1;459;0;459;10160,72268;224,1323984;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;20,904;0
R1;U-1572;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN JOSE DE CASTILLA (IED);A;MAÑANA;URBANO;5:15;12:10;12:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;315;360;-1;415;0;415;8730,121514;223,3676256;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;20,721;0
R1;U-1586;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO KENNEDY (IED);A;ÚNICA;URBANO;5:30;14:00;14:05;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;330;390;-1;478;0;478;11389,92246;180,0051464;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;22,002;0
R1;U-1587;8;KENNEDY;10_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;MAÑANA;URBANO;5:15;11:50;11:55;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;315;375;-1;415;0;415;9180,231133;224,1323984;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;19,907;0
R1;U-292;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO KENNEDY (IED);C/D;ÚNICA;URBANO;6:00;13:25;13:30;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;360;420;-1;274;0;274;8095,219881;39,39092588;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;16,572;0
R1;U-293;8;KENNEDY;1_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;14;VAN;NO;DISTRITAL;1,11001E+11;COLEGIO KENNEDY (IED);C/D;ÚNICA;URBANO;6:00;13:25;13:30;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;360;420;-1;471;0;471;12159,61901;43,36750342;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;25,915;0
R1;U-294;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO KENNEDY (IED);C/D;ÚNICA;URBANO;6:00;13:25;13:30;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;360;420;-1;405;0;405;8644,764048;45,10341804;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;16,203;0
R1;U-298;8;KENNEDY;10_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;TARDE;URBANO;11:20;17:50;17:55;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;680;735;-1;475;0;475;9276,79997;224,1323984;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;17,367;0
R1;U-299;8;KENNEDY;10_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;MAÑANA;URBANO;5:20;12:10;12:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;320;375;-1;393;0;393;7935,438614;223,1941125;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;16,067;0
R1;U-300;8;KENNEDY;10_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;TARDE;URBANO;11:15;18:10;18:15;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;675;735;-1;472;0;472;10076,97876;224,0983299;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;21,085;0
R1;U-301;8;KENNEDY;10_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;MAÑANA;URBANO;5:30;11:50;11:55;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;330;375;-1;378;0;378;8482,771683;224,1323984;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;16,338;0
R1;U-326;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO SAN JOSE DE CASTILLA (IED);A;TARDE;URBANO;11:40;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;700;740;-1;304;0;304;8454,805595;33,78521979;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;17,075;0
R1;U-327;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO SAN JOSE DE CASTILLA (IED);A;MAÑANA;URBANO;5:10;12:10;12:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;310;360;-1;322;0;322;8314,260824;306,7819839;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;17,753;0
R1;U-917;8;KENNEDY;10_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;MAÑANA;URBANO;5:15;11:50;11:55;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;315;375;-1;547;0;547;13490,07149;224,1323984;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;27,141;0
R1;U-918;8;KENNEDY;1_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;14;VAN;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;TARDE;URBANO;11:25;17:50;17:55;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;685;735;-1;358;0;358;9616,221257;224,1323984;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;19,76;0
R1;U-919;8;KENNEDY;10_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;MAÑANA;URBANO;5:15;12:10;12:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;315;375;-1;596;0;596;14321,55397;224,1323984;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;29,581;0
R1;U-920;8;KENNEDY;10_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;TARDE;URBANO;11:15;18:10;18:15;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;675;735;-1;564;0;564;15359,98734;224,1323984;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;30,623;0
R1;U-942;8;KENNEDY;10_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA AMISTAD (IED);A;TARDE;URBANO;11:20;17:50;17:55;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;680;735;-1;303;0;303;9148,533972;224,1323984;1075;991592,7676;1004624,117;993902,1687;1002624,117;10;19;5;17,173;0
R1;U-1013;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO LAS AMERICAS (IED);A;MAÑANA;URBANO;5:05;12:10;12:15;2;2;4;1;1;1;1;1;0;0;GENERAL;6:10;305;370;-1;620;0;620;16293,75671;90,00578629;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;33,056;0
R1;U-1014;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO LAS AMERICAS (IED);A;TARDE;URBANO;11:00;18:00;18:05;1;1;2;1;1;1;1;1;0;0;GENERAL;12:00;660;720;-1;404;0;404;10452,02745;158,1366517;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;21,518;0
R1;U-1077;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO FERNANDO SOTO APARICIO (IED);A;ÚNICA;URBANO;5:25;13:50;13:55;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;325;375;-1;566;0;566;11369,5256;254,4141801;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;21,386;0
R1;U-1078;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO FERNANDO SOTO APARICIO (IED);A;ÚNICA;URBANO;5:15;13:50;13:55;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;315;375;-1;548;0;548;10800,27871;254,1119128;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;22,05;0
R1;U-1079;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO FERNANDO SOTO APARICIO (IED);A;ÚNICA;URBANO;5:15;13:50;13:55;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;315;375;-1;699;0;699;17149,91984;75,49299709;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;34,85;0
R1;U-1080;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO FERNANDO SOTO APARICIO (IED);A;ÚNICA;URBANO;5:40;13:50;13:55;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;340;375;-1;388;0;388;11151,11911;75,80231705;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;22,424;0
R1;U-1392;8;KENNEDY;2_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;12;CAMIONETA-E;NO;DISTRITAL;1,11001E+11;COLEGIO O.E.A. (IED);A;ÚNICA;URBANO;5:20;14:20;14:25;1;1;2;1;1;1;1;1;0;0;GENERAL;6:10;320;370;-1;445;0;445;8767,613341;53,22939317;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;18,064;0
R1;U-1588;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO FERNANDO SOTO APARICIO (IED);A;ÚNICA;URBANO;5:45;12:55;13:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;345;375;-1;263;0;263;6571,784697;78,73338712;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;13,216;0
R1;U-1589;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO FERNANDO SOTO APARICIO (IED);A;ÚNICA;URBANO;5:55;12:55;13:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;355;375;-1;243;0;243;6475,130873;75,39681445;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;12,855;0
R1;U-1590;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO FERNANDO SOTO APARICIO (IED);A;ÚNICA;URBANO;5:45;12:55;13:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;345;375;-1;323;0;323;7121,447597;75,58271615;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;14,693;0
R1;U-1644;8;KENNEDY;1_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;14;VAN;NO;DISTRITAL;1,11001E+11;COLEGIO KENNEDY (IED);B;ÚNICA;URBANO;6:10;13:25;13:30;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;370;420;-1;380;0;380;9448,525285;321,5416192;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;18,383;0
R1;U-1659;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO FERNANDO SOTO APARICIO (IED);A;ÚNICA;URBANO;5:40;12:55;13:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;340;375;-1;164;0;164;5681,461346;75,58271615;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;11,773;0
R1;U-250;8;KENNEDY;1_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;14;VAN;NO;DISTRITAL;1,11001E+11;COLEGIO CARLOS ARANGO VELEZ (IED);A;TARDE;URBANO;11:30;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;690;740;-1;411;0;411;9379,160165;77,51748229;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;18,447;0
R1;U-251;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO CARLOS ARANGO VELEZ (IED);A;MAÑANA;URBANO;6:05;11:55;12:00;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;365;420;-1;469;0;469;11631,48297;77,51748229;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;22,513;0
R1;U-263;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO FERNANDO SOTO APARICIO (IED);A;ÚNICA;URBANO;5:50;13:50;13:55;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;350;375;-1;267;0;267;4546,845439;154,5222475;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;9,24;0
R1;U-264;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO FERNANDO SOTO APARICIO (IED);A;ÚNICA;URBANO;5:45;13:50;13:55;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;345;375;-1;238;0;238;5820,157785;334,8312825;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;10,799;0
R1;U-265;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO FERNANDO SOTO APARICIO (IED);A;ÚNICA;URBANO;5:50;13:50;13:55;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;350;375;-1;162;0;162;4299,911059;156,7359845;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;8,358;0
R1;U-266;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO FERNANDO SOTO APARICIO (IED);A;ÚNICA;URBANO;5:40;13:50;13:55;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;340;375;-1;186;0;186;4935,518209;165,875732;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;9,786;0
R1;U-267;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO FERNANDO SOTO APARICIO (IED);A;ÚNICA;URBANO;5:40;13:50;13:55;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;340;375;-1;170;0;170;4807,253238;342,0696446;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;10,78;0
R1;U-944;8;KENNEDY;1_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;12;CAMIONETA;NO;DISTRITAL;1,11001E+11;COLEGIO ALFONSO LOPEZ PUMAREJO (IED);A;MAÑANA;URBANO;5:30;12:15;12:20;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;330;375;-1;623;0;623;14719,32981;146,2243355;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;29,285;0
R1;U-945;8;KENNEDY;2_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;12;CAMIONETA;NO;DISTRITAL;1,11001E+11;COLEGIO ALFONSO LOPEZ PUMAREJO (IED);A;MAÑANA;URBANO;5:30;11:30;11:35;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;330;375;-1;560;0;560;12807,1268;7,154597274;1076;991592,7676;1002624,117;993902,1687;1000624,117;11;19;5;25,657;0
R1;U-1403;8;KENNEDY;2_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;14;VAN;NO;DISTRITAL;1,11001E+11;COLEGIO CARLOS ARTURO TORRES (IED);A/B;TARDE;URBANO;11:15;17:40;17:45;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;675;730;-1;516;0;516;12289,64697;244,8804433;1077;991592,7676;1000624,117;993902,1687;998624,1172;12;19;5;24,5;0
R1;U-145;6;TUNJUELITO;16_SII_2025;UNIÓN TEMPORAL ALIANZA BT;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO INSTITUTO TECNICO INDUSTRIAL PILOTO (IED);A;TARDE;URBANO;11:25;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;685;730;-1;728;0;728;11652,54386;335,4860027;1077;991592,7676;1000624,117;993902,1687;998624,1172;12;19;5;22,587;0
R1;U-1596;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO CARLOS ARTURO TORRES (IED);A;MAÑANA;URBANO;5:40;12:10;12:15;1;1;2;1;1;1;1;1;0;0;FUNDACIÓN LAUDES;6:15;340;375;-1;138;0;138;4669,493819;247,694841;1077;991592,7676;1000624,117;993902,1687;998624,1172;12;19;5;9,478;0
R1;U-1597;8;KENNEDY;8_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO CARLOS ARTURO TORRES (IED);A;TARDE;URBANO;11:25;18:10;18:15;1;1;2;1;1;1;1;1;0;0;FUNDACIÓN LAUDES;12:10;685;730;-1;138;0;138;4669,493819;247,694841;1077;991592,7676;1000624,117;993902,1687;998624,1172;12;19;5;9,478;0
R1;U-1602;6;TUNJUELITO;16_SII_2025;UNIÓN TEMPORAL ALIANZA BT;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO INSTITUTO TECNICO INDUSTRIAL PILOTO (IED);A;MAÑANA;URBANO;5:25;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;325;375;-1;654;0;654;9756,406151;332,2235454;1077;991592,7676;1000624,117;993902,1687;998624,1172;12;19;5;20,66;0
